#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A364CE
#Date Time: 2026-05-11 13:50:31.045
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: -4.525 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 350 mV Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 16 MHz
#Period: 62.5 ns
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-2.27661563584405e-05,4.548561457713448,0.1195913927553455
-2.27561563584405e-05,4.427666085725325,0.09229387017647639
-2.27461563584405e-05,4.492077554407528,0.1272480149421059
-2.27361563584405e-05,4.505290163367966,0.136902016829746
-2.27261563584405e-05,4.568710686378135,0.1542126409041552
-2.27161563584405e-05,4.495711021871646,0.1362362235961194
-2.27061563584405e-05,4.540633892337153,0.1072742179331642
-2.26961563584405e-05,4.48811377171941,0.08829911077469929
-2.26861563584405e-05,4.508593315608085,0.1279138081757325
-2.26761563584405e-05,4.532045696512885,0.1265822217084706
-2.26661563584405e-05,4.566728795034067,0.156875813838679
-2.26561563584405e-05,4.5201543484485,0.1339059472784215
-2.26461563584405e-05,4.550213033833504,0.1009491822136788
-2.26361563584405e-05,4.516851196208366,0.08397145475608947
-2.26261563584405e-05,4.507932685160062,0.1302440844934408
-2.26161563584405e-05,4.51354804396827,0.1255835318580426
-2.26061563584405e-05,4.548561457713448,0.1661969191095124
-2.25961563584405e-05,4.509584261280119,0.1342388438952266
-2.25861563584405e-05,4.540303577113166,0.1039452517650181
-2.25761563584405e-05,4.512557098296222,0.08596883445700111
-2.25661563584405e-05,4.51552993531232,0.1272480149420828
-2.25561563584405e-05,4.53336695740893,0.1215887724562384
-2.25461563584405e-05,4.566398479810056,0.1615363664740957
-2.25361563584405e-05,4.519493718000471,0.130244084493434
-2.25261563584405e-05,4.553516186073601,0.1152637367367512
-2.25161563584405e-05,4.554176816521639,0.1185927029048991
-2.25061563584405e-05,4.43922711856572,0.08996359385876807
-2.24961563584405e-05,4.494720076199612,0.128246704792548
-2.24861563584405e-05,4.513878359192256,0.1335730506615932
-2.24761563584405e-05,4.575977621306382,0.1552113307546016
-2.24661563584405e-05,4.503638587247916,0.1372349134465659
-2.24561563584405e-05,4.544927990249324,0.1039452517650181
-2.24461563584405e-05,4.492738184855559,0.08663462769062885
-2.24361563584405e-05,4.524778761584637,0.1209229792226075
-2.24261563584405e-05,4.546909881593391,0.127580911558917
-2.24161563584405e-05,4.573995729962315,0.1548784341377861
-2.24061563584405e-05,4.528081913824764,0.1305769811102422
-2.23961563584405e-05,4.558801229657797,0.09961759574641688
-2.23861563584405e-05,4.524448446360625,0.08230697167201206
-2.23761563584405e-05,4.529403174720795,0.1242519453907622
-2.23661563584405e-05,4.546909881593403,0.1185927029049179
-2.23561563584405e-05,4.571353208170213,0.1598718833899996
-2.23461563584405e-05,4.527751598600738,0.1279138081757325
-2.23361563584405e-05,4.556158707865706,0.09995049236323239
-2.23261563584405e-05,4.526100022480682,0.08263986828882752
-2.23161563584405e-05,4.49901417411177,0.1312427743438652
-2.23061563584405e-05,4.513217728744243,0.1259164284748396
-2.22961563584405e-05,4.543606729353279,0.1681942988104053
-2.22861563584405e-05,4.501326380679837,0.1329072574279647
-2.22761563584405e-05,4.544597675025314,0.116262426587193
-2.22661563584405e-05,4.548231142489437,0.1212558758394229
-2.22561563584405e-05,4.462679499470519,0.0803095919711192
-2.22461563584405e-05,4.513217728744243,0.1265822217084706
-2.22361563584405e-05,4.529733489944833,0.1305769811102646
-2.22261563584405e-05,4.590181175938866,0.1488862950351076
-2.22161563584405e-05,4.517511826656389,0.1319085675775182
-2.22061563584405e-05,4.558140599209774,0.1012820788304943
-2.21961563584405e-05,4.504959848143965,0.08563593784018514
-2.21861563584405e-05,4.514538989640283,0.1259164284748213
-2.21761563584405e-05,4.532376011736896,0.1262493250916551
-2.21661563584405e-05,4.567719740706101,0.15754160707231
-2.21561563584405e-05,4.518502772328422,0.1325743608111492
-2.21461563584405e-05,4.548891772937445,0.1019478720641392
-2.21361563584405e-05,4.513878359192265,0.08397145475608947
-2.21261563584405e-05,4.460367292902441,0.1425612593156135
-2.21161563584405e-05,4.448475944838035,0.1408967762315361
-2.21061563584405e-05,4.500335435007779,0.174519334529884
-2.20961563584405e-05,4.452109412302159,0.1508836747360004
-2.20861563584405e-05,4.490095663063454,0.1135992536526669
-2.20761563584405e-05,4.47324958663888,0.09462414649418471
-2.20661563584405e-05,4.46763422783069,0.138899396530643
-2.20561563584405e-05,4.472258640966846,0.1382336032970123
-2.20461563584405e-05,4.52312718546458,0.1701916785112981
-2.20361563584405e-05,4.467964543054699,0.1448915356333219
-2.20261563584405e-05,4.505620478591987,0.1249177386243949
-2.20161563584405e-05,4.513217728744239,0.1285796014093618
-2.20061563584405e-05,4.386706997947929,0.1039452517650181
-2.19961563584405e-05,4.435263335877584,0.1412296728483516
-2.19861563584405e-05,4.45475193409428,0.1502178815023755
-2.19761563584405e-05,4.52345750068856,0.1635337461749826
-2.19661563584405e-05,4.461688553798485,0.1445586390165063
-2.19561563584405e-05,4.502977956799893,0.1169282198208217
-2.19461563584405e-05,4.455742879766283,0.09728731942870855
-2.19361563584405e-05,4.491747239183495,0.1309098777270565
-2.19261563584405e-05,4.50727205471204,0.134571740512042
-2.19161563584405e-05,4.548561457713448,0.1598718833900183
-2.19061563584405e-05,4.501987011127859,0.1365691202129349
-2.18961563584405e-05,4.535348848752983,0.1049439416154565
-2.18861563584405e-05,4.505290163367972,0.08730042092424423
-2.18761563584405e-05,4.49174723918351,0.1329072574279647
-2.18661563584405e-05,4.489765347839443,0.1335730506615956
-2.18561563584405e-05,4.528742544272754,0.1688600920440226
-2.18461563584405e-05,4.489765347839461,0.1388993965306569
-2.18361563584405e-05,4.521145294120513,0.105942631465911
-2.18261563584405e-05,4.497692913215714,0.08863200739150612
-2.18161563584405e-05,4.514538989640293,0.1272480149421003
-2.18061563584405e-05,4.525769707256665,0.1245848420075789
-2.17961563584405e-05,4.557810283985763,0.1635337461749886
-2.17861563584405e-05,4.521145294120513,0.1285796014093634
-2.17761563584405e-05,4.559461860105819,0.1145979435031134
-2.17661563584405e-05,4.556489023089719,0.1159295299703747
-2.17561563584405e-05,4.459706662454418,0.08463724798972039
-2.17461563584405e-05,4.504629532919949,0.1279138081757325
-2.17361563584405e-05,4.521145294120513,0.1315756709607027
-2.17261563584405e-05,4.582914241010586,0.1505507781191772
-2.17161563584405e-05,4.511235837400175,0.1335730506615956
-2.17061563584405e-05,4.551864609953561,0.1009491822136788
-2.16961563584405e-05,4.500996065455825,0.08563593784016682
-2.16861563584405e-05,4.527751598600745,0.1209229792226091
-2.16761563584405e-05,4.543937044577283,0.124584842007576
-2.16661563584405e-05,4.575647306082371,0.1542126409041552
-2.16561563584405e-05,4.529072859496783,0.1285796014093634
-2.16461563584405e-05,4.560122490553825,0.09928469912959278
-2.16361563584405e-05,4.523457500688608,0.08030959197112783
-2.16261563584405e-05,4.491416923959499,0.1339059472784111
-2.16161563584405e-05,4.482828728135206,0.1355704303624884
-2.16061563584405e-05,4.52576970725667,0.1671956089599589
-2.15961563584405e-05,4.48414998903127,0.1405638796147327
-2.15861563584405e-05,4.51519962008831,0.1086058044004348
-2.15761563584405e-05,4.495050391423623,0.08829911077469066
-2.15661563584405e-05,4.494389760975601,0.1309098777270718
-2.15561563584405e-05,4.503308272023923,0.1302440844934564
-2.15461563584405e-05,4.545258305473335,0.164532436025435
-2.15361563584405e-05,4.497692913215714,0.135903326979304
-2.15261563584405e-05,4.537661055321076,0.1162624265871908
-2.15161563584405e-05,4.538982316217067,0.1195913927553336
-2.15061563584405e-05,4.420399150797132,0.09329256002693478
-2.14961563584405e-05,4.482498412911195,0.1289124980261789
-2.14861563584405e-05,4.507602369936051,0.135903326979304
-2.14761563584405e-05,4.570362262498159,0.1548784341377781
-2.14661563584405e-05,4.497362597991735,0.1372349134465739
-2.14561563584405e-05,4.53865200099311,0.10527683823228
-2.14461563584405e-05,4.488774402167409,0.0879662141578752
-2.14361563584405e-05,4.520154348448479,0.1229203589235003
-2.14261563584405e-05,4.533366957408924,0.1272480149420996
-2.14161563584405e-05,4.561774066673898,0.1558771239882326
-2.14061563584405e-05,4.524118131136614,0.1302440844934408
-2.13961563584405e-05,4.554837446969661,0.09961759574641688
-2.13861563584405e-05,4.520484663672476,0.08130828182159031
-2.13761563584405e-05,4.488444086943398,0.1355704303624884
-2.13661563584405e-05,4.501656695903848,0.1272480149421015
-2.13561563584405e-05,4.536339794425031,0.1678614021935898
-2.13461563584405e-05,4.496701967543696,0.1365691202129205
-2.13361563584405e-05,4.531385066064862,0.1049439416154646
-2.13261563584405e-05,4.504299217695938,0.08696752430742877
-2.13161563584405e-05,4.520154348448479,0.1239190487739468
-2.13061563584405e-05,4.530724435616852,0.1215887724562572
-2.12961563584405e-05,4.558801229657784,0.1628679529413388
-2.12861563584405e-05,4.522136239792546,0.1272480149421015
-2.12761563584405e-05,4.560122490553842,0.1109360807181431
-2.12661563584405e-05,4.560452805777853,0.1172611164376372
-2.12561563584405e-05,4.471598010518864,0.0799766953543207
-2.12461563584405e-05,4.519493718000456,0.1229203589235003
-2.12361563584405e-05,4.535348848752997,0.1272480149421015
-2.12261563584405e-05,4.596126849971069,0.1485533984182921
-2.12161563584405e-05,4.522466555016591,0.1315756709607104
-2.12061563584405e-05,4.560452805777853,0.09795311266233953
-2.11961563584405e-05,4.50727205471204,0.08430435137290493
-2.11861563584405e-05,4.530063805168817,0.1195913927553455
-2.11761563584405e-05,4.546579566369394,0.1245848420075904
-2.11661563584405e-05,4.576307936530394,0.1525481578200778
-2.11561563584405e-05,4.534357903080963,0.1295782912598099
-2.11461563584405e-05,4.55979217532983,0.09928469912960142
-2.11361563584405e-05,4.526430337704673,0.08064248858796069
-2.11261563584405e-05,4.48117715201517,0.1379007066801708
-2.11161563584405e-05,4.468955488726733,0.1375678100633813
-2.11061563584405e-05,4.516851196208366,0.1681942988104053
-2.10961563584405e-05,4.472919271414868,0.1448915356333219
-2.10861563584405e-05,4.507932685160046,0.1076071145500053
-2.10761563584405e-05,4.486131880375319,0.09062938709239898
-2.10661563584405e-05,4.485801565151307,0.1342388438952266
-2.10561563584405e-05,4.491416923959499,0.1329072574279647
-2.10461563584405e-05,4.53633979442501,0.1665298157263126
-2.10361563584405e-05,4.485801565151307,0.1388993965306433
-2.10261563584405e-05,4.527090968152716,0.1179269096712682
-2.10161563584405e-05,4.53336695740893,0.1242519453907622
-2.10061563584405e-05,4.395295193772244,0.1006162855968807
-2.09961563584405e-05,4.445503107821933,0.1388993965306433
-2.09861563584405e-05,4.463670445142553,0.1458902254837683
-2.09761563584405e-05,4.532376011736896,0.1635337461749886
-2.09661563584405e-05,4.466312966934662,0.142894155932416
-2.09561563584405e-05,4.509253946056088,0.1142650468863109
-2.09461563584405e-05,4.460036977678429,0.09495704311100023
-2.09361563584405e-05,4.473579901862891,0.135237533745673
-2.09261563584405e-05,4.494059445751611,0.1372349134465775
-2.09161563584405e-05,4.540303577113145,0.1628679529413459
-2.09061563584405e-05,4.48646219559933,0.142228362698798
-2.08961563584405e-05,4.519824033224467,0.1069413213163574
-2.08861563584405e-05,4.492077554407522,0.08829911077469066
-2.08761563584405e-05,4.456733825438333,0.1442257423996655
-2.08661563584405e-05,4.442860586029844,0.1458902254837683
-2.08561563584405e-05,4.492407869631533,0.1751851277635303
-2.08461563584405e-05,4.44715468394199,0.1518823645864469
-2.08361563584405e-05,4.485471249927288,0.1122676671853982
-2.08261563584405e-05,4.467964543054699,0.09728731942870855
-2.08161563584405e-05,4.464991706038598,0.1385664999138277
-2.08061563584405e-05,4.474570847534925,0.1379007066801968
-2.07961563584405e-05,4.52411813113659,0.1695258852776556
-2.07861563584405e-05,4.470607064846813,0.1438928457828871
-2.07761563584405e-05,4.511235837400175,0.1229203589235003
-2.07661563584405e-05,4.520154348448479,0.1255835318580241
-2.07561563584405e-05,4.396946769892306,0.09961759574643307
-2.07461563584405e-05,4.459376347230378,0.1352375337456568
-2.07361563584405e-05,4.483159043359217,0.1418954660819826
-2.07261563584405e-05,4.548561457713448,0.1592060901563873
-2.07161563584405e-05,4.47853463022306,0.1405638796147206
-2.07061563584405e-05,4.522796870240549,0.1099373908677106
-2.06961563584405e-05,4.474240532310914,0.09062938709239898
-2.06861563584405e-05,4.503308272023904,0.1272480149421015
-2.06761563584405e-05,4.518833087552434,0.1305769811102563
-2.06661563584405e-05,4.553846501297608,0.1605376766236373
-2.06561563584405e-05,4.511235837400175,0.1342388438952266
-2.06461563584405e-05,4.54393704457729,0.1026136652977562
-2.06361563584405e-05,4.511235837400175,0.08397145475608947
-2.06261563584405e-05,4.490095663063457,0.1355704303624859
-2.06161563584405e-05,4.495380706647632,0.1299111878766279
-2.06061563584405e-05,4.536009479201019,0.1681942988104053
-2.05961563584405e-05,4.495711021871646,0.1372349134465659
-2.05861563584405e-05,4.524778761584627,0.1039452517650115
-2.05761563584405e-05,4.502977956799903,0.08929780062514375
-2.05661563584405e-05,4.504629532919949,0.128246704792548
-2.05561563584405e-05,4.514538989640288,0.1299111878766254
-2.05461563584405e-05,4.547570512041414,0.1648653326422505
-2.05361563584405e-05,4.510905522176181,0.1315756709607179
-2.05261563584405e-05,4.54657956636938,0.1149308401199289
-2.05161563584405e-05,4.549882718609493,0.1192584961385301
-2.05061563584405e-05,4.473910217086902,0.07931090212067277
-2.04961563584405e-05,4.546579566369386,0.1145979435031177
-2.04861563584405e-05,4.560122490553842,0.1242519453907622
-2.04761563584405e-05,4.611651665499599,0.1402309829979052
-2.04661563584405e-05,4.539642946665143,0.1279138081757325
-2.04561563584405e-05,4.575316990858334,0.09329256002691859
-2.04461563584405e-05,4.518172457104437,0.0839714547560937
-2.04361563584405e-05,4.515529935312322,0.1252506352412087
-2.04261563584405e-05,4.533036642184919,0.1245848420075777
-2.04161563584405e-05,4.566068164586026,0.1585402969227426
-2.04061563584405e-05,4.524778761584655,0.1282467047925617
-2.03961563584405e-05,4.55714965353774,0.09995049236323239
-2.03861563584405e-05,4.522796870240569,0.08064248858793466
-2.03761563584405e-05,4.540303577113166,0.1195913927553455
-2.03661563584405e-05,4.546579566369378,0.1219216690730529
-2.03561563584405e-05,4.569371316826158,0.1582074003059409
-2.03461563584405e-05,4.53865200099311,0.1255835318580241
-2.03361563584405e-05,4.566728795034067,0.09828600927915498
-2.03261563584405e-05,4.531715381288862,0.08064248858795736
-2.03161563584405e-05,4.506941739488028,0.1305769811102563
-2.03061563584405e-05,4.522796870240569,0.1232532555403158
-2.02961563584405e-05,4.550873664281527,0.1681942988104053
-2.02861563584405e-05,4.506941739488046,0.1319085675775108
-2.02761563584405e-05,4.54657956636938,0.1155966333535598
-2.02661563584405e-05,4.551203979505538,0.1192584961385301
-2.02561563584405e-05,4.474570847534925,0.07997669535430374
-2.02461563584405e-05,4.550543349057524,0.1149308401199325
-2.02361563584405e-05,4.570362262498183,0.1229203589234967
-2.02261563584405e-05,4.619909546099881,0.1388993965306433
-2.02161563584405e-05,4.541624838009211,0.127580911558917
-2.02061563584405e-05,4.580932349666551,0.09595573296144666
-2.01961563584405e-05,4.519824033224495,0.08263986828883357
-2.01861563584405e-05,4.492407869631533,0.1342388438952266
-2.01761563584405e-05,4.458385401558373,0.1458902254837683
-2.01661563584405e-05,4.515529935312322,0.1655311258758815
-2.01561563584405e-05,4.466643282158676,0.1458902254837772
-2.01461563584405e-05,4.505950793815995,0.1102702874845122
-2.01361563584405e-05,4.48117715201515,0.0909622837092145
-2.01261563584405e-05,4.480186206343116,0.1369020168297504
-2.01161563584405e-05,4.485801565151329,0.1362362235961329
-2.01061563584405e-05,4.532706326960907,0.1658640224926969
-2.00961563584405e-05,4.484149989031251,0.141562569465167
-2.00861563584405e-05,4.520154348448479,0.1066084246995419
-2.00761563584405e-05,4.497032282767686,0.08896490400834237
-2.00661563584405e-05,4.485801565151313,0.1345717405120213
-2.00561563584405e-05,4.485801565151307,0.1342388438952266
-2.00461563584405e-05,4.528412229048761,0.1691929886608518
-2.00361563584405e-05,4.485471249927296,0.1395651897642742
-2.00261563584405e-05,4.52808191382473,0.118925599521724
-2.00161563584405e-05,4.532706326960907,0.1229203589235003
-2.00061563584405e-05,4.450788151406114,0.08596883445698233
-1.99961563584405e-05,4.523787815912603,0.119924289372161
-1.99861563584405e-05,4.547240196817392,0.1269151183252829
-1.99761563584405e-05,4.602072524003272,0.1462231221005837
-1.99661563584405e-05,4.522136239792546,0.1312427743438873
-1.99561563584405e-05,4.562434697121921,0.1012820788304943
-1.99461563584405e-05,4.503308272023894,0.08530304122337437
-1.99361563584405e-05,4.479195260671083,0.135903326979304
-1.99261563584405e-05,4.483159043359217,0.1369020168297504
-1.99161563584405e-05,4.524778761584637,0.1668627123431433
-1.99061563584405e-05,4.481177152015166,0.1418954660819676
-1.98961563584405e-05,4.517181511432361,0.1089387010172653
-1.98861563584405e-05,4.490756293511477,0.08829911077469066
-1.98761563584405e-05,4.50727205471204,0.1295782912598099
-1.98661563584405e-05,4.513878359192281,0.1282467047925648
-1.98561563584405e-05,4.549552403385466,0.1651982292590492
-1.98461563584405e-05,4.514869304864299,0.1319085675775182
-1.98361563584405e-05,4.543276414129267,0.1016149754473097
-1.98261563584405e-05,4.515860250536333,0.08430435137290493
-1.98161563584405e-05,4.496041337095666,0.1312427743438659
-1.98061563584405e-05,4.484810619479274,0.1342388438952266
-1.97961563584405e-05,4.524118131136614,0.1698587818944827
-1.97861563584405e-05,4.482168097687183,0.1379007066801968
-1.97761563584405e-05,4.526430337704695,0.1212558758394241
-1.97661563584405e-05,4.530063805168817,0.1239190487739468
-1.97561563584405e-05,4.442199955581821,0.08596883445698233
-1.97461563584405e-05,4.486792510823341,0.1325743608111492
-1.97361563584405e-05,4.503638587247945,0.1359033269793122
-1.97261563584405e-05,4.567719740706072,0.1538797442873316
-1.97161563584405e-05,4.497362597991702,0.135237533745673
-1.97061563584405e-05,4.540964207561188,0.1066084246995419
-1.96961563584405e-05,4.483159043359207,0.08863200739153018
-1.96861563584405e-05,4.461688553798495,0.141562569465143
-1.96761563584405e-05,4.467964543054699,0.1379007066801968
-1.96661563584405e-05,4.514208674416277,0.1695258852776672
-1.96561563584405e-05,4.465982651710632,0.1452244322501373
-1.96461563584405e-05,4.505950793815977,0.1119347705686047
-1.96361563584405e-05,4.48117715201515,0.09062938709239898
-1.96261563584405e-05,4.494389760975601,0.1315756709607027
-1.96161563584405e-05,4.49174723918351,0.1335730506615956
-1.96061563584405e-05,4.53270632696089,0.1665298157263153
-1.95961563584405e-05,4.494720076199612,0.1388993965306433
-1.95861563584405e-05,4.526100022480682,0.1062755280827264
-1.95761563584405e-05,4.500005119783792,0.08696752430742877
-1.95661563584405e-05,4.494720076199609,0.130244084493444
-1.95561563584405e-05,4.489104717391423,0.1372349134465627
-1.95461563584405e-05,4.534357903080963,0.1678614021935898
-1.95361563584405e-05,4.48646219559933,0.1372349134465659
-1.95261563584405e-05,4.527751598600742,0.1212558758394237
-1.95161563584405e-05,4.536339794425027,0.1229203589234996
-1.95061563584405e-05,4.447484999166001,0.08463724798972039
-1.94961563584405e-05,4.516190565760343,0.1222545656898694
-1.94861563584405e-05,4.53865200099311,0.127580911558917
-1.94761563584405e-05,4.595466219523021,0.1482205018014672
-1.94661563584405e-05,4.516851196208366,0.1355704303624884
-1.94561563584405e-05,4.555167762193673,0.09762021604552401
-1.94461563584405e-05,4.500005119783792,0.08929780062513709
-1.94361563584405e-05,4.471598010518829,0.13756781006338
-1.94261563584405e-05,4.482498412911195,0.134571740512042
-1.94161563584405e-05,4.530394120392828,0.1671956089599589
-1.94061563584405e-05,4.480186206343116,0.1379007066801968
-1.93961563584405e-05,4.518833087552421,0.1096044942508709
-1.93861563584405e-05,4.49174723918351,0.08696752430742877
-1.93761563584405e-05,4.498353543663735,0.1315756709607027
